Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
1/30/2020 6:30,90.9,29.2,429.2,97.7,75,73,94,3,29.83
1/30/2020 7:00,96.5,29.6,469,101.3,75,73,94,3,29.83
1/30/2020 7:30,111.1,30.7,545.5,111.7,77,73,89,3,29.83
1/30/2020 8:00,109.1,30.5,530,107,81,73,79,3,29.86
1/30/2020 8:30,108.4,30.8,533.8,109,79,73,83,3,29.86
1/30/2020 9:00,108.5,31.3,542,112.9,81,73,79,5,29.89
1/30/2020 9:30,108.7,31.6,553.2,116.9,82,75,79,5,29.89
1/30/2020 10:00,110.4,32.3,578.7,125.3,84,73,70,7,29.86
1/30/2020 10:30,111.5,32.6,597,130.8,84,73,70,8,29.86
1/30/2020 11:00,112.1,32.7,602.7,132.5,86,73,66,9,29.86
1/30/2020 11:30,112.9,33.1,615.8,137.7,86,73,66,8,29.86
1/30/2020 12:00,112.5,32.8,610.5,134.7,86,72,62,8,29.86
1/30/2020 12:30,112.4,32.8,606.7,134.5,86,73,66,7,29.86
1/30/2020 13:00,112.9,33,608.8,136.1,86,73,66,7,29.83
1/30/2020 13:30,112.4,32,583.1,124.9,86,72,62,9,29.83
1/30/2020 14:00,111.6,31.3,560.7,117.4,86,72,62,9,29.83
1/30/2020 14:30,112.8,32.5,588.4,128.5,86,73,66,10,29.8
1/30/2020 15:00,113.6,33.5,614.6,140,86,73,66,14,29.8
1/30/2020 15:30,113.5,33.5,617.1,140.1,86,73,66,14,29.8
1/30/2020 16:00,114.1,33.9,618.7,142.6,84,73,70,12,29.77
1/30/2020 16:30,114.6,33.9,622.4,142.8,86,73,66,10,29.77
1/30/2020 17:00,114.3,33.7,618.7,143,84,73,70,10,29.77
1/30/2020 17:30,113.5,33.5,610.3,139.4,84,73,70,9,29.77
1/30/2020 18:00,111.7,33.2,587.5,133.8,84,73,70,10,29.8
1/30/2020 18:30,111.4,33.1,587,132.2,82,73,74,10,29.8
1/30/2020 19:00,108,32.6,552.5,126.9,82,73,74,10,29.8
1/30/2020 19:30,99.7,31.6,478.1,119.6,82,73,74,10,29.8
1/30/2020 20:00,98.1,31.7,500.1,123.3,81,73,79,9,29.83
1/30/2020 20:30,100.6,31.7,488.2,122.2,81,75,84,7,29.83
1/30/2020 21:00,100,31.6,488.1,120.9,81,75,84,6,29.83
1/30/2020 21:30,98.9,31.9,489.4,123.7,81,75,84,7,29.86
1/30/2020 22:00,98.2,32,474.3,124.1,81,75,84,7,29.86
1/30/2020 22:30,97,31.8,477.3,121.4,81,75,84,5,29.86
1/30/2020 23:00,96.7,31.7,476.1,121.5,81,75,84,8,29.86
1/30/2020 23:30,94.5,31.6,457.2,118.7,81,73,79,7,29.86
1/31/2020 0:00,91.3,31.2,447.2,114.3,81,75,84,7,29.86
1/31/2020 0:30,89,30.9,424.8,108,81,75,84,7,29.83
1/31/2020 1:00,88.2,30.7,416.4,105.8,81,75,84,6,29.83
1/31/2020 1:30,88.6,30.7,418.8,105.9,81,75,84,7,29.83
1/31/2020 2:00,88.6,30.7,417.4,105.3,81,75,84,7,29.83
1/31/2020 2:30,88.2,30.7,419.8,105.4,81,75,84,8,29.8
1/31/2020 3:00,84.9,30.5,409.4,102.2,81,75,84,7,29.8
1/31/2020 3:30,84.8,30.4,408.1,102.6,81,75,84,8,29.8
1/31/2020 4:00,85,30.4,410.9,102.8,81,75,84,6,29.8
1/31/2020 4:30,85.8,30.5,413,102.8,81,75,84,6,29.8
1/31/2020 5:00,87,30.5,414.3,104.6,81,75,84,5,29.8
1/31/2020 5:30,87.9,30.6,418.2,104.5,81,75,84,5,29.8
1/31/2020 6:00,91,30.7,441,108.9,81,75,84,7,29.8
1/31/2020 6:30,96.8,31.4,474.9,118.7,81,75,84,5,29.83
1/31/2020 7:00,100.6,31.7,521.6,123.9,81,75,84,6,29.83
1/31/2020 7:30,127.6,30.4,677,192.3,81,73,79,6,29.83
1/31/2020 8:00,116.8,30,577.7,165,81,75,84,6,29.86
1/31/2020 15:00,91.6,32.2,586,132.3,88,70,55,14,29.8
1/31/2020 15:30,106.1,33.2,612.3,141.7,90,72,55,14,29.77
1/31/2020 16:00,112.1,32,571.5,127.2,88,72,58,15,29.77
1/31/2020 16:30,112,32.2,572.3,126.9,88,70,55,15,29.77
1/31/2020 17:00,111.6,32.1,565.5,125.5,86,70,58,16,29.8
1/31/2020 17:30,111.6,32.2,569.4,126.3,86,70,58,16,29.8
1/31/2020 18:00,110.9,32.1,561.7,125.6,84,72,66,16,29.8
1/31/2020 18:30,109.4,31.4,535.2,115.9,84,72,66,15,29.8
1/31/2020 19:00,106.2,31.4,507,111.2,82,72,70,14,29.83
1/31/2020 19:30,96,29.8,431.3,91.6,82,73,74,8,29.83
1/31/2020 20:00,90.2,29.9,439.6,92.4,82,73,74,9,29.83
1/31/2020 20:30,95,30.5,455.3,96.9,81,73,79,10,29.83
1/31/2020 21:00,94.3,30.7,455.5,98,81,73,79,10,29.83
1/31/2020 21:30,93.2,30.8,456.3,99,81,73,79,10,29.86
1/31/2020 22:00,91.9,30.7,442.9,98.8,81,73,79,9,29.86
1/31/2020 22:30,91.4,30.6,441.4,97.3,81,75,84,8,29.86
1/31/2020 23:00,92.3,30.7,448.3,99,81,75,84,7,29.89
1/31/2020 23:30,91.9,30.8,441.3,99,81,75,84,6,29.89
2/1/2020 0:00,89.7,30.8,433.5,100.7,81,75,84,7,29.86
2/1/2020 0:30,89.7,30.7,429.9,104.9,81,75,84,6,29.86
2/1/2020 1:00,89.1,30.6,423.6,103.3,81,75,84,8,29.86
2/1/2020 1:30,88.7,30.5,417.2,102,81,75,84,8,29.83
2/1/2020 2:00,88.1,30.4,410.8,101.7,81,75,84,8,29.83
2/1/2020 2:30,87.7,30.4,410.6,101.3,79,75,89,7,29.83
2/1/2020 3:00,87.9,30.5,415,102,79,75,89,6,29.83
2/1/2020 3:30,84.5,30.4,404.7,99.3,79,75,89,5,29.83
2/1/2020 4:00,85,30.4,409,99.9,79,75,89,6,29.83
2/1/2020 4:30,85.2,30.4,408.4,99.5,79,75,89,6,29.83
2/1/2020 5:00,85,30.3,404.3,99.2,79,75,89,5,29.83
2/1/2020 5:30,85.1,30.4,411.2,100.2,79,75,89,7,29.83
2/1/2020 6:00,85.9,30.5,410,101.3,79,75,89,7,29.83
2/1/2020 6:30,87.2,30.7,425.7,103.5,79,75,89,7,29.83
2/1/2020 7:00,92.6,31.2,478.1,111.8,79,75,89,8,29.83
2/1/2020 7:30,104.8,32.1,524.9,119.4,81,75,84,10,29.86
2/1/2020 8:00,102.5,32,521.1,115.8,82,75,79,10,29.86
2/1/2020 8:30,105.3,32.5,537,121.8,84,75,74,10,29.86
2/1/2020 9:00,106.6,32.8,546.8,124.6,84,75,74,13,29.86
2/1/2020 9:30,106.8,32.8,542.1,124.1,86,75,70,14,29.86
2/1/2020 10:00,107.9,33,551.2,127.1,86,73,66,15,29.86
2/1/2020 10:30,109.1,33.1,558.6,128.3,86,73,66,14,29.86
2/1/2020 11:00,109.5,33.4,565.8,132.3,88,73,62,17,29.86
2/1/2020 11:30,109.8,32.3,570.6,148.3,86,75,70,10,29.86
2/1/2020 12:00,95.2,31.3,551.1,132.2,88,73,62,16,29.83
2/1/2020 12:30,100.5,33,573.8,131.1,88,73,62,16,29.83
2/1/2020 13:00,111,33,564.6,128.1,90,73,59,15,29.83
2/1/2020 13:30,111.4,32.9,560.2,126.8,88,73,62,17,29.8
2/1/2020 14:00,111.7,33.3,575.3,132.2,88,73,62,15,29.8
2/1/2020 14:30,111.7,33.2,576.8,131.4,88,73,62,15,29.8
2/1/2020 15:00,111.7,33.2,574.4,131.6,88,73,62,15,29.77
2/1/2020 15:30,111.5,33.1,571.7,129.9,88,73,62,16,29.77
2/1/2020 16:00,111.7,33,571.5,130.8,88,73,62,16,29.77
2/1/2020 16:30,110.9,32.5,552.3,123,86,75,70,16,29.77
2/1/2020 17:00,110.1,32,542.3,118.2,86,75,70,15,29.8
2/1/2020 17:30,110.2,32.4,550.4,121.5,86,73,66,17,29.8
2/1/2020 18:00,109.9,32.4,548.1,121.7,84,75,74,14,29.8
2/1/2020 18:30,108.8,32.2,535.7,117.2,82,75,79,15,29.8
2/1/2020 19:00,103.3,31.9,516.7,112.4,82,75,79,13,29.8
2/1/2020 19:30,99.2,31.8,498.2,111.5,82,75,79,9,29.83
2/1/2020 20:00,99.7,31.7,498.2,110.5,82,75,79,9,29.83
2/1/2020 20:30,98.6,31.8,492.1,111,82,75,79,12,29.83
2/1/2020 21:00,98.6,31.8,495.8,111.5,81,75,84,7,29.86
2/1/2020 21:30,96.9,31.7,486,111,81,75,84,6,29.86
2/1/2020 22:00,96.9,31.6,481.4,110.2,82,75,79,10,29.86
2/1/2020 22:30,95.8,31.5,470.8,108.2,82,75,79,8,29.89
2/1/2020 23:00,96.2,31.6,476.6,109.5,82,75,79,10,29.86
2/1/2020 23:30,96.5,31.6,475.7,110.3,81,75,84,6,29.89
2/2/2020 0:00,94.6,31.5,467.5,110.5,81,75,84,7,29.86
2/2/2020 0:30,93.3,31.2,448.5,111.2,81,75,84,6,29.86
2/2/2020 1:00,93.6,31.1,444.5,110.3,81,75,84,8,29.86
2/2/2020 1:30,92.5,31,434.6,108,81,75,84,8,29.83
2/2/2020 2:00,92.8,30.9,437.4,108,81,75,84,8,29.83
2/2/2020 2:30,92.6,30.9,433.4,107.9,79,75,89,7,29.83
2/2/2020 3:00,92.3,30.9,436.9,107.8,79,75,89,6,29.83
2/2/2020 3:30,92.1,30.8,431.5,107.7,79,75,89,5,29.83
2/2/2020 4:00,91.9,30.8,433.7,107.3,79,75,89,6,29.83
2/2/2020 4:30,89.4,30.6,424.4,104,79,75,89,6,29.83
2/2/2020 5:00,86.6,30.4,415.4,102.5,79,75,89,5,29.83
2/2/2020 5:30,86.6,30.4,418.7,102.4,79,75,89,7,29.83
2/2/2020 6:00,87.2,30.4,425.4,102.8,79,75,89,7,29.83
2/2/2020 6:30,88.1,30.5,434,104.2,79,75,89,7,29.83
2/2/2020 7:00,91.5,30.7,455.5,104.6,79,75,89,8,29.83
2/2/2020 7:30,96.1,31.2,495.5,113,81,75,84,10,29.86
2/2/2020 8:00,96.1,31,480.9,105.9,82,75,79,10,29.86
2/2/2020 8:30,97.4,31.1,487.5,107.5,84,75,74,10,29.86
2/2/2020 9:00,97.4,31.1,487.5,107.3,84,75,74,13,29.86
2/2/2020 9:30,97.4,31.1,487.5,111.4,86,75,70,14,29.86
2/2/2020 10:00,97.4,31.1,487.5,114.9,86,73,66,15,29.86
2/2/2020 10:30,97.4,31.1,487.5,113.6,86,73,66,14,29.86
2/2/2020 11:00,97.4,31.1,487.5,114,88,73,62,17,29.86
2/2/2020 11:30,97.4,31.1,487.5,114.5,86,75,70,10,29.86
2/2/2020 12:00,97.4,31.1,487.5,119,88,73,62,16,29.83
2/2/2020 12:30,97.4,31.1,487.5,116.2,88,73,62,16,29.83
2/2/2020 13:00,97.4,31.1,487.5,118.5,90,73,59,15,29.83
2/2/2020 13:30,97.4,31.1,487.5,115.8,88,73,62,17,29.8
2/2/2020 14:00,97.4,31.1,487.5,115.2,88,73,62,15,29.8
2/2/2020 14:30,97.4,31.1,487.5,114.6,88,73,62,15,29.8
2/2/2020 15:00,97.4,31.1,487.5,112.1,88,73,62,15,29.77
2/2/2020 15:30,97.4,31.1,487.5,111.8,88,73,62,16,29.77
2/2/2020 16:00,97.4,31.1,487.5,115.8,88,73,62,16,29.77
2/2/2020 16:30,97.4,31.1,487.5,112.8,86,75,70,16,29.77
2/2/2020 17:00,97.4,31.1,487.5,107.9,86,75,70,15,29.8
2/2/2020 17:30,97.4,31.1,487.5,102.8,86,73,66,17,29.8
2/2/2020 18:00,97.4,31.1,487.5,104.2,84,75,74,14,29.8
2/2/2020 18:30,97.4,31.1,487.5,105,82,75,79,15,29.8
2/2/2020 19:00,97.4,31.1,487.5,105,82,75,79,13,29.8
2/2/2020 19:30,97.4,31.1,487.5,100.3,82,75,79,9,29.83
2/2/2020 20:00,97.4,31.1,487.5,96.3,82,75,79,9,29.83
2/2/2020 20:30,97.4,31.1,487.5,97.6,82,75,79,12,29.83
2/2/2020 21:00,97.4,31.1,487.5,97.4,81,75,84,7,29.86
2/2/2020 21:30,97.4,31.1,487.5,101.9,81,75,84,6,29.86
2/2/2020 22:00,97.4,31.1,487.5,101.1,82,75,79,10,29.86
2/2/2020 22:30,97.4,31.1,487.5,99.3,82,75,79,8,29.89
2/2/2020 23:00,97.4,31.1,487.5,99,82,75,79,10,29.86
2/2/2020 23:30,97.4,31.1,487.5,98.8,81,75,84,6,29.89
2/3/2020 0:00,97.4,31.1,487.5,94.5,81,75,84,7,29.86
2/3/2020 0:30,97.4,31.1,487.5,88.9,81,75,84,6,29.86
2/3/2020 1:00,97.4,31.1,487.5,89.3,81,75,84,8,29.86
2/3/2020 1:30,97.4,31.1,487.5,88.9,81,75,84,8,29.83
2/3/2020 2:00,97.4,31.1,487.5,91.2,81,75,84,8,29.83
2/3/2020 2:30,97.4,31.1,487.5,88,79,75,89,7,29.83
2/3/2020 3:00,97.4,31.1,487.5,87,79,75,89,6,29.83
2/3/2020 3:30,97.4,31.1,487.5,87,79,75,89,5,29.83
2/3/2020 4:00,97.4,31.1,487.5,86.8,79,75,89,6,29.83
2/3/2020 4:30,97.4,31.1,487.5,86.2,79,75,89,6,29.83
2/3/2020 5:00,97.4,31.1,487.5,89.4,79,75,89,5,29.83
2/3/2020 5:30,97.4,31.1,487.5,95.6,79,75,89,7,29.83
2/3/2020 6:00,97.4,31.1,487.5,96.5,79,75,89,7,29.83
2/3/2020 6:30,97.4,31.1,487.5,97.5,79,75,89,7,29.83
2/3/2020 7:00,97.4,31.1,487.5,104.7,79,75,89,8,29.83
2/3/2020 7:30,97.4,31.1,487.5,127.1,81,75,84,10,29.86
2/3/2020 8:00,97.4,31.1,487.5,122.6,82,75,79,10,29.86
2/3/2020 8:30,97.4,31.1,487.5,122.4,84,75,74,10,29.86
2/3/2020 9:00,97.4,31.1,487.5,120.5,84,75,74,13,29.86
2/3/2020 9:30,97.4,31.1,487.5,123.3,86,75,70,14,29.86
2/3/2020 10:00,97.4,31.1,487.5,128.1,86,73,66,15,29.86
2/3/2020 10:30,97.4,31.1,487.5,129.8,86,73,66,14,29.86
2/3/2020 11:00,97.4,31.1,487.5,133.1,88,73,62,17,29.86
2/3/2020 11:30,97.4,31.1,487.5,131.3,86,75,70,10,29.86
2/3/2020 12:00,97.4,31.1,487.5,131.1,88,73,62,16,29.83
2/3/2020 12:30,97.4,31.1,487.5,128.8,88,73,62,16,29.83
2/3/2020 13:00,97.4,31.1,487.5,131.5,90,73,59,15,29.83
2/3/2020 13:30,97.4,31.1,487.5,133.1,88,73,62,17,29.8
2/3/2020 14:00,97.4,31.1,487.5,134.8,88,73,62,15,29.8
2/3/2020 14:30,97.4,31.1,487.5,138.1,88,73,62,15,29.8
2/3/2020 15:00,97.4,31.1,487.5,136.6,88,73,62,15,29.77
2/3/2020 15:30,97.4,31.1,487.5,134.2,88,73,62,16,29.77
2/3/2020 16:00,97.4,31.1,487.5,136.4,88,73,62,16,29.77
2/3/2020 16:30,97.4,31.1,487.5,137.1,86,75,70,16,29.77
2/3/2020 17:00,97.4,31.1,487.5,139.1,86,75,70,15,29.8
2/3/2020 17:30,97.4,31.1,487.5,133.8,86,73,66,17,29.8
2/3/2020 18:00,97.4,31.1,487.5,129.6,84,75,74,14,29.8
2/3/2020 18:30,97.4,31.1,487.5,126.1,82,75,79,15,29.8
2/3/2020 19:00,97.4,31.1,487.5,115.1,82,75,79,13,29.8
2/3/2020 19:30,97.4,31.1,487.5,97.5,82,75,79,9,29.83
2/3/2020 20:00,97.4,31.1,487.5,95.9,82,75,79,9,29.83
2/3/2020 20:30,97.4,31.1,487.5,95.5,82,75,79,12,29.83
2/3/2020 21:00,97.4,31.1,487.5,98.1,81,75,84,7,29.86
2/3/2020 21:30,97.4,31.1,487.5,102.8,81,75,84,6,29.86
2/3/2020 22:00,97.4,31.1,487.5,99.9,82,75,79,10,29.86
2/3/2020 22:30,97.4,31.1,487.5,99,82,75,79,8,29.89
2/3/2020 23:00,97.4,31.1,487.5,99,82,75,79,10,29.86
2/3/2020 23:30,97.4,31.1,487.5,96.6,81,75,84,6,29.89
2/4/2020 0:00,97.4,31.1,487.5,91.6,81,75,84,7,29.86
2/4/2020 0:30,97.4,31.1,487.5,89.4,81,75,84,6,29.86
2/4/2020 1:00,97.4,31.1,487.5,88.7,81,75,84,8,29.86
2/4/2020 1:30,97.4,31.1,487.5,85,81,75,84,8,29.83
2/4/2020 2:00,97.4,31.1,487.5,82.5,81,75,84,8,29.83
2/4/2020 2:30,97.4,31.1,487.5,81.3,79,75,89,7,29.83
2/4/2020 3:00,97.4,31.1,487.5,82,79,75,89,6,29.83
2/4/2020 3:30,97.4,31.1,487.5,82.3,79,75,89,5,29.83
2/4/2020 4:00,97.4,31.1,487.5,82.1,79,75,89,6,29.83
2/4/2020 4:30,97.4,31.1,487.5,83.6,79,75,89,6,29.83
2/4/2020 5:00,97.4,31.1,487.5,83.8,79,75,89,5,29.83
2/4/2020 5:30,97.4,31.1,487.5,90.3,79,75,89,7,29.83
2/4/2020 6:00,97.4,31.1,487.5,90.5,79,75,89,7,29.83
2/4/2020 6:30,97.4,31.1,487.5,93.7,79,75,89,7,29.83
2/4/2020 7:00,97.4,31.1,487.5,101.7,79,75,89,8,29.83
2/4/2020 7:30,97.4,31.1,487.5,117.7,81,75,84,10,29.86
2/4/2020 8:00,97.4,31.1,487.5,108.4,82,75,79,10,29.86
2/4/2020 8:30,97.4,31.1,487.5,114.5,84,75,74,10,29.86
2/4/2020 9:00,97.4,31.1,487.5,112.8,84,75,74,13,29.86
2/4/2020 9:30,97.4,31.1,487.5,113.9,86,75,70,14,29.86
2/4/2020 10:00,97.4,31.1,487.5,121.8,86,73,66,15,29.86
2/4/2020 10:30,97.4,31.1,487.5,122.9,86,73,66,14,29.86
2/4/2020 11:00,97.4,31.1,487.5,124.2,88,73,62,17,29.86
2/4/2020 11:30,97.4,31.1,487.5,124.8,86,75,70,10,29.86
2/4/2020 12:00,97.4,31.1,487.5,127.8,88,73,62,16,29.83
2/4/2020 12:30,97.4,31.1,487.5,129,88,73,62,16,29.83
2/4/2020 13:00,97.4,31.1,487.5,125.9,90,73,59,15,29.83
2/4/2020 13:30,97.4,31.1,487.5,127,88,73,62,17,29.8
2/4/2020 14:00,97.4,31.1,487.5,132.2,88,73,62,15,29.8
2/4/2020 14:30,97.4,31.1,487.5,135.1,88,73,62,15,29.8
2/4/2020 15:00,97.4,31.1,487.5,136,88,73,62,15,29.77
2/4/2020 15:30,97.4,31.1,487.5,139.6,88,73,62,16,29.77
2/4/2020 16:00,97.4,31.1,487.5,133.4,88,73,62,16,29.77
2/4/2020 16:30,97.4,31.1,487.5,125.7,86,75,70,16,29.77
2/4/2020 17:00,97.4,31.1,487.5,124.6,86,75,70,15,29.8
2/4/2020 17:30,97.4,31.1,487.5,129.1,86,73,66,17,29.8
2/4/2020 18:00,97.4,31.1,487.5,129,84,75,74,14,29.8
2/4/2020 18:30,97.4,31.1,487.5,125.5,82,75,79,15,29.8
2/4/2020 19:00,97.4,31.1,487.5,111.4,82,75,79,13,29.8
2/4/2020 19:30,97.4,31.1,487.5,96.2,82,75,79,9,29.83
2/4/2020 20:00,97.4,31.1,487.5,98,82,75,79,9,29.83
2/4/2020 20:30,97.4,31.1,487.5,97.7,82,75,79,12,29.83
2/4/2020 21:00,97.4,31.1,487.5,98.2,81,75,84,7,29.86
2/4/2020 21:30,97.4,31.1,487.5,99,81,75,84,6,29.86
2/4/2020 22:00,97.4,31.1,487.5,100.1,82,75,79,10,29.86
2/4/2020 22:30,97.4,31.1,487.5,96.9,82,75,79,8,29.89
2/4/2020 23:00,97.4,31.1,487.5,96.3,82,75,79,10,29.86
2/4/2020 23:30,97.4,31.1,487.5,96,81,75,84,6,29.89
2/5/2020 0:00,97.4,31.1,487.5,89.9,81,75,84,7,29.86
2/5/2020 0:30,97.4,31.1,487.5,87,81,75,84,6,29.86
2/5/2020 1:00,97.4,31.1,487.5,87.3,81,75,84,8,29.86
2/5/2020 1:30,97.4,31.1,487.5,86.7,81,75,84,8,29.83
2/5/2020 2:00,97.4,31.1,487.5,85.7,81,75,84,8,29.83
2/5/2020 2:30,97.4,31.1,487.5,84,79,75,89,7,29.83
2/5/2020 3:00,97.4,31.1,487.5,84,79,75,89,6,29.83
2/5/2020 3:30,97.4,31.1,487.5,84,79,75,89,5,29.83
2/5/2020 4:00,97.4,31.1,487.5,84,79,75,89,6,29.83
2/5/2020 4:30,97.4,31.1,487.5,84,79,75,89,6,29.83
2/5/2020 5:00,97.4,31.1,487.5,87.2,79,75,89,5,29.83
2/5/2020 5:30,97.4,31.1,487.5,90.8,79,75,89,7,29.83
2/5/2020 6:00,97.4,31.1,487.5,91.1,79,75,89,7,29.83
2/5/2020 6:30,97.4,31.1,487.5,93.9,79,75,89,7,29.83
2/5/2020 7:00,97.4,31.1,487.5,98.3,79,75,89,8,29.83
2/5/2020 7:30,97.4,31.1,487.5,122.3,81,75,84,10,29.86
2/5/2020 8:00,97.4,31.1,487.5,119.1,82,75,79,10,29.86
2/5/2020 8:30,97.4,31.1,487.5,117.4,84,75,74,10,29.86
2/5/2020 9:00,97.4,31.1,487.5,120.3,84,75,74,13,29.86
2/5/2020 9:30,97.4,31.1,487.5,126.2,86,75,70,14,29.86
2/5/2020 10:00,97.4,31.1,487.5,133,86,73,66,15,29.86
2/5/2020 10:30,97.4,31.1,487.5,139.1,86,73,66,14,29.86
2/5/2020 11:00,97.4,31.1,487.5,142,88,73,62,17,29.86
2/5/2020 11:30,97.4,31.1,487.5,139.3,86,75,70,10,29.86
2/5/2020 12:00,97.4,31.1,487.5,135.8,88,73,62,16,29.83
2/5/2020 12:30,97.4,31.1,487.5,133.9,88,73,62,16,29.83
2/5/2020 13:00,97.4,31.1,487.5,131.9,90,73,59,15,29.83
2/5/2020 13:30,97.4,31.1,487.5,128.8,88,73,62,17,29.8
2/5/2020 14:00,97.4,31.1,487.5,126.8,88,73,62,15,29.8
2/5/2020 14:30,97.4,31.1,487.5,127.6,88,73,62,15,29.8
2/5/2020 15:00,97.4,31.1,487.5,126.1,88,73,62,15,29.77
2/5/2020 15:30,97.4,31.1,487.5,130.8,88,73,62,16,29.77
2/5/2020 16:00,97.4,31.1,487.5,133,88,73,62,16,29.77
2/5/2020 16:30,97.4,31.1,487.5,140,86,75,70,16,29.77
2/5/2020 17:00,97.4,31.1,487.5,141.7,86,75,70,15,29.8
2/5/2020 17:30,97.4,31.1,487.5,137.8,86,73,66,17,29.8
2/5/2020 18:00,97.4,31.1,487.5,136.9,84,75,74,14,29.8
2/5/2020 18:30,97.4,31.1,487.5,129.2,82,75,79,15,29.8
2/5/2020 19:00,97.4,31.1,487.5,117.5,82,75,79,13,29.8
2/5/2020 19:30,97.4,31.1,487.5,100.4,82,75,79,9,29.83
2/5/2020 20:00,97.4,31.1,487.5,99.8,82,75,79,9,29.83
2/5/2020 20:30,97.4,31.1,487.5,104.3,82,75,79,12,29.83
2/5/2020 21:00,97.4,31.1,487.5,104.9,81,75,84,7,29.86
2/5/2020 21:30,97.4,31.1,487.5,104.2,81,75,84,6,29.86
2/5/2020 22:00,97.4,31.1,487.5,102.4,82,75,79,10,29.86
2/5/2020 22:30,97.4,31.1,487.5,100.6,82,75,79,8,29.89
2/5/2020 23:00,97.4,31.1,487.5,100.4,82,75,79,10,29.86
2/5/2020 23:30,97.4,31.1,487.5,102.6,81,75,84,6,29.89
2/6/2020 0:00,97.4,31.1,487.5,102.4,81,75,84,7,29.86
2/6/2020 0:30,97.4,31.1,487.5,102.6,81,75,84,6,29.86
2/6/2020 1:00,97.4,31.1,487.5,103,81,75,84,8,29.86
2/6/2020 10:00,97.4,31.1,487.5,131.4,86,73,66,15,29.86
2/6/2020 10:30,97.4,31.1,487.5,137,86,73,66,14,29.86
2/6/2020 11:00,97.4,31.1,487.5,138.2,88,73,62,17,29.86
2/6/2020 11:30,97.4,31.1,487.5,139.5,86,75,70,10,29.86
2/6/2020 12:00,97.4,31.1,487.5,140.8,88,73,62,16,29.83
2/6/2020 12:30,97.4,31.1,487.5,139.6,88,73,62,16,29.83
2/6/2020 13:00,97.4,31.1,487.5,143.1,90,73,59,15,29.83
2/6/2020 13:30,97.4,31.1,487.5,143.6,88,73,62,17,29.8
2/6/2020 14:00,97.4,31.1,487.5,143.5,88,73,62,15,29.8
2/6/2020 14:30,97.4,31.1,487.5,143.6,88,73,62,15,29.8
2/6/2020 15:00,97.4,31.1,487.5,143.9,88,73,62,15,29.77
2/6/2020 15:30,97.4,31.1,487.5,195.8,88,73,62,16,29.77
2/6/2020 16:00,97.4,31.1,487.5,189,88,73,62,16,29.77
2/6/2020 16:30,97.4,31.1,487.5,183.3,86,75,70,16,29.77
2/6/2020 17:00,97.4,31.1,487.5,178.5,86,75,70,15,29.8
2/6/2020 17:30,97.4,31.1,487.5,137.1,86,73,66,17,29.8
2/6/2020 18:00,97.4,31.1,487.5,143,84,75,74,14,29.8
2/6/2020 18:30,97.4,31.1,487.5,143.7,82,75,79,15,29.8
2/6/2020 19:00,97.4,31.1,487.5,127.7,82,75,79,13,29.8
2/6/2020 19:30,97.4,31.1,487.5,101.9,82,75,79,9,29.83
2/6/2020 20:00,97.4,31.1,487.5,99.9,82,75,79,9,29.83
2/6/2020 20:30,97.4,31.1,487.5,102.9,82,75,79,12,29.83
2/6/2020 21:00,97.4,31.1,487.5,104.5,81,75,84,7,29.86
2/6/2020 21:30,97.4,31.1,487.5,101.6,81,75,84,6,29.86
2/6/2020 22:00,97.4,31.1,487.5,97.4,82,75,79,10,29.86
2/6/2020 22:30,97.4,31.1,487.5,97.8,82,75,79,8,29.89
2/6/2020 23:00,97.4,31.1,487.5,96.2,82,75,79,10,29.86
2/6/2020 23:30,97.4,31.1,487.5,93.9,81,72,74,3,29.92
2/7/2020 0:00,97.4,31.1,487.5,93.7,79,72,78,2,29.92
2/7/2020 0:30,97.4,31.1,487.5,96.3,79,72,78,2,29.89
2/7/2020 1:00,97.4,31.1,487.5,97,79,72,78,2,29.89
2/7/2020 1:30,97.4,31.1,487.5,93.3,79,72,78,2,29.89
2/7/2020 2:00,97.4,31.1,487.5,93.6,79,72,78,2,29.89
2/7/2020 2:30,97.4,31.1,487.5,93.3,79,72,78,3,29.86
2/7/2020 3:00,97.4,31.1,487.5,93.5,79,72,78,3,29.86
2/7/2020 3:30,97.4,31.1,487.5,93.3,79,73,83,3,29.86
2/7/2020 4:00,97.4,31.1,487.5,93.9,79,73,83,5,29.86
2/7/2020 4:30,97.4,31.1,487.5,93,79,73,83,5,29.86
2/7/2020 5:00,97.4,31.1,487.5,98.4,79,73,83,5,29.86
2/7/2020 5:30,97.4,31.1,487.5,100.9,79,73,83,3,29.86
2/7/2020 6:00,97.4,31.1,487.5,100.4,79,73,83,5,29.86
2/7/2020 6:30,97.4,31.1,487.5,103.4,77,73,89,3,29.86
2/7/2020 7:00,97.4,31.1,487.5,108.5,77,73,89,2,29.86
2/7/2020 7:30,97.4,31.1,487.5,134.8,79,73,83,3,29.86
2/7/2020 8:00,97.4,31.1,487.5,132.5,79,73,83,3,29.89
2/7/2020 8:30,97.4,31.1,487.5,132.5,81,75,84,3,29.89
2/7/2020 9:00,97.4,31.1,487.5,131.7,82,75,79,5,29.89
2/7/2020 9:30,97.4,31.1,487.5,133,81,75,84,6,29.92
