Origin Time,Latitude,Longitude,Magnitude,Depth,Region
28-03-2020 22:43:18 WIB,-1.7,120.16,5.8,10 Km,"Sulawesi, Indonesia"
28-03-2020 16:44:59 WIB,-11.1,115.23,4.6,10 Km,256 km Tenggara KUTASELATAN-BALI
28-03-2020 09:35:41 WIB,-2.84,119.39,3.7,10 Km,10 Km Timur Laut MAMASA - SULBAR
28-03-2020 07:30:14 WIB,-11.14,115.21,4.1,10 Km,260 km BaratDaya KUTASELATAN-BALI
28-03-2020 02:28:05 WIB,-8.44,121.02,3.7,192 Km,39 km TimurLaut BAJAWA-NGADA-NTT
27-03-2020 21:32:50 WIB,0.18,133.58,5.5,10 Km,"Irian Jaya Region, Indonesia"
27-03-2020 21:32:48 WIB,0.28,133.53,5.5,10 Km,139 BaratLaut Manokwari-PAPUABRT
27-03-2020 04:58:58 WIB,-4.09,120.13,4.9,16 Km,"9 KM Baratdaya Wajo, Sulawesi Selatan"
27-03-2020 04:36:43 WIB,-2.82,139.26,5.8,54 Km,Near North Coast of Irian Jaya
26-03-2020 22:38:04 WIB,5.74,125.22,6.1,56 Km,"Mindanao, Philippines"
26-03-2020 13:49:19 WIB,-2.68,139.25,5.1,49 Km,Near North Coast of Irian Jaya
25-03-2020 17:54:36 WIB,-4.39,139.22,4.5,29 Km,36 Km Barat Laut YAHUKIMO-PAPUA - Indonesia
25-03-2020 14:41:10 WIB,-7.8,118.79,3.8,28 Km,72 km TimurLaut BIMA-NTB
25-03-2020 13:31:49 WIB,-11.49,115.06,4.4,10 Km,300 km BaratDaya NUSADUA-BALI
25-03-2020 09:20:06 WIB,2.94,128.05,4.8,98 Km,"Halmahera, Indonesia"
24-03-2020 05:29:13 WIB,-8.21,116.20,4.3,16 Km,16 km TimurLaut LOMBOKUTARA-NTB
23-03-2020 18:04:33 WIB,-6.19,130.83,4.7,115 Km,Banda Sea
22-03-2020 15:15:50 WIB,1.23,123.27,4.5,10 Km,35 km Barat Laut Boroko-Bolmut-SULUT
22-03-2020 12:51:48 WIB,-2.91,135.63,4.9,26 Km,"Irian Jaya Region, Indonesia"
22-03-2020 10:34:55 WIB,1.48,122.02,5.1,10 Km,"Minahassa Peninsula, Sulawesi"
22-03-2020 10:10:23 WIB,-10.96,115.39,4.0,10 Km,241 km Tenggara NUSADUA-BALI
22-03-2020 05:45:54 WIB,-11.09,115.27,4.5,10 Km,255 km Tenggara NUSADUA-BALI
22-03-2020 04:31:45 WIB,-10.75,116.05,3.8,10 Km,228 km BaratDaya LOMBOKTENGAH-NTB
22-03-2020 04:19:36 WIB,-5.52,141.35,5.0,10 Km,"New Guinea, Papua New Guinea"
21-03-2020 22:23:59 WIB,-11.05,115.26,4.2,10 Km,250 km Tenggara NUSADUA-BALI
21-03-2020 21:09:03 WIB,-11.14,115.28,4.2,10 Km,260 km Tenggara NUSADUA-BALI
20-03-2020 13:12:40 WIB,-2.76,129.76,5.1,14 Km,"Seram, Indonesia"
20-03-2020 11:05:53 WIB,-8.97,117.87,4.8,10 Km,73 km Tenggara SUMBAWA-NTB
19-03-2020 17:23:52 WIB,-1.25,120.57,4.5,10 Km,"8 km Selatan Tambrana,Sulawesi"
19-03-2020 00:45:38 WIB,-11.4,115.04,6.3,55 Km,"South of Bali, Indonesia"
18-03-2020 10:13:32 WIB,2.95,127.92,5.5,138 Km,Northern Molucca Sea
18-03-2020 10:13:30 WIB,3.11,127.88,5.5,100 Km,"Talaud Islands, Indonesia"
17-03-2020 22:29:29 WIB,-2.47,140.36,3.9,8 Km,20 Km Barat Laut KAB.JAYAPURA-PAPUA - Indonesia
17-03-2020 19:40:29 WIB,-9.27,119.07,3.8,39 Km,18 km BaratLaut TAMBOLAKA-NTT
17-03-2020 09:22:24 WIB,-9.69,118.51,4.1,13 Km,53 km BaratDaya KODI-SUMBABARATDAYA-NTT
16-03-2020 23:19:47 WIB,-7.88,117.40,4.1,10 Km,67 km BaratLaut SUMBAWA-NTB
16-03-2020 20:50:03 WIB,-9.09,118.71,3.8,69 Km,62 km BaratLaut TAMBOLAKA-NTT
16-03-2020 17:59:10 WIB,-1.15,126.48,4.8,10 Km,Southern Molucca Sea
16-03-2020 17:18:54 WIB,-8.31,125.08,3.8,10 Km,58 Km Tenggara ALOR - NTT
13-03-2020 05:17:00 WIB,-3.0,138.98,4.7,21 Km,"Irian Jaya, Indonesia"
10-03-2020 23:53:07 WIB,-10.78,116.69,4.1,10 Km,225 km BaratDaya SUMBAWABARAT-NTB
10-03-2020 21:06:28 WIB,-5.89,102.85,5.8,48 Km,"Southern Sumatra, Indonesia"
08-03-2020 18:58:53 WIB,-8.99,118.99,4.0,57 Km,49 km BaratLaut TAMBOLAKA-NTT
07-03-2020 18:35:26 WIB,-7.47,128.74,5.2,158 Km,Banda Sea
07-03-2020 14:05:10 WIB,-7.99,119.44,3.7,264 Km,75 km BaratLaut LABUANBAJO-NTT
07-03-2020 11:37:55 WIB,-3.95,139.42,4.9,47 Km,"Irian Jaya, Indonesia"
07-03-2020 01:28:33 WIB,-8.35,119.81,4.3,173 Km,18 km BaratLaut LABUANBAJO-NTT
06-03-2020 14:29:54 WIB,-10.2,118.74,4.0,10 Km,72 km BaratDaya KODI-SUMBABARATDAYA-NTT
04-03-2020 23:35:06 WIB,-8.34,116.85,3.8,10 Km,12 km BaratLaut PULAUPANJANG-NTB
04-03-2020 16:29:52 WIB,1.56,127.75,4.4,130 Km,17 km BaratLaut HALMAHERAUTARA- MALUT
04-03-2020 01:54:29 WIB,-8.23,120.66,4.3,11 Km,47 km TimurLaut RUTENG-MANGGARAI-NTT
02-03-2020 23:14:20 WIB,-8.4,116.23,4.0,12 Km,9 km Tenggara LOMBOKUTARA-NTB
02-03-2020 20:40:51 WIB,-11.14,117.86,3.7,10 Km,212 km BaratDaya KODI-SUMBABARATDAYA-NTT
01-03-2020 15:09:42 WIB,-9.88,118.85,4.2,10 Km,35 km BaratDaya KODI-SUMBABARATDAYA-NTT
27-04-2020 13:58:01 WIB,-8.29,117.51,3.7,10 Km,24 km TimurLaut SUMBAWA-NTB
27-04-2020 04:27:12 WIB,-11.75,116.70,4.8,10 Km,333 km BaratDaya SUMBAWABARAT-NTB
22-04-2020 19:54:31 WIB,-8.5,118.19,3.9,134 Km,30 km BaratLaut DOMPU-NTB
21-04-2020 05:31:55 WIB,-11.02,116.83,4.1,10 Km,251 km BaratDaya SUMBAWABARAT-NTB
20-04-2020 20:52:17 WIB,-4.99,123.02,4.1,10 Km,18.7 km Tenggara Buranga-SULTRA
20-04-2020 18:08:50 WIB,-7.99,116.45,3.7,5 Km,52 km TimurLaut LOMBOKUTARA-NTB
20-04-2020 16:11:41 WIB,-2.3,120.74,4.0,10 Km,7 km Timur Kec. Mangkutana Kab. Luwu
19-04-2020 20:09:32 WIB,3.91,126.24,5.3,23 Km,54 Km BaratDaya MELONGUANE-SULAWESI UTARA
19-04-2020 00:45:39 WIB,0.45,125.55,5.1,85 Km,113 Km Tenggara RATAHAN-MITRA-SULUT
19-04-2020 00:45:37 WIB,0.38,125.57,5.1,10 Km,113 Km Tenggara RATAHAN-MITRA-SULUT
18-04-2020 20:35:48 WIB,1.1,126.66,4.0,14 Km,87 KM BARAT LAUT TERNATE
17-04-2020 13:22:28 WIB,-10.38,120.39,4.2,26 Km,22 km Tenggara KARERA-SUMBATIMUR-NTT
16-04-2020 13:29:56 WIB,-9.32,119.07,4.6,34 Km,14 km BaratLaut TAMBOLAKA-NTT
16-04-2020 10:48:48 WIB,-9.53,119.43,4.5,47 Km,13 km TimurLaut WAIKABUBAK-NTT
16-04-2020 06:37:45 WIB,-8.32,116.88,4.9,10 Km,13 km BaratLaut PULAUPANJANG-NTB
16-04-2020 04:28:08 WIB,5.56,95.86,4.5,2 Km,22 km BaratLaut PIDIE-ACEH
15-04-2020 02:36:16 WIB,3.56,96.01,5.0,11 Km,"Northern Sumatra, Indonesia"
14-04-2020 22:10:19 WIB,-3.21,128.76,4.8,10 Km,9 Km Utara Elpaputih-MALTENG
13-04-2020 21:59:34 WIB,0.29,126.82,5.1,13 Km,81 km BaratDaya TERNATE-MALUT
13-04-2020 17:58:15 WIB,-11.24,119.33,4.6,91 Km,140 km BaratDaya KARERA-SUMBATIMUR-NTT
13-04-2020 13:44:23 WIB,3.86,125.31,4.9,9 Km,34km Baratlaut TAHUNA-KEP.SANGIHE-SULUT
11-04-2020 18:02:07 WIB,-9.46,121.27,3.7,102 Km,81 km BaratDaya ENDE-NTT
11-04-2020 08:05:55 WIB,-2.37,120.9,4.2,7 Km,"8 Km Utara Kec. Kalaena, Kab. Luwu"
11-04-2020 01:45:52 WIB,5.46,126.54,5.5,26 Km,"Mindanao, Philippines"
09-04-2020 16:53:10 WIB,5.24,95.51,3.8,10 Km,"10 km Barat Daya Jantho, Aceh Besar"
09-04-2020 06:15:52 WIB,2.00,93.58,4.9,50 Km,Off West Coast of Northern Sumatra
09-04-2020 06:15:49 WIB,1.98,93.57,4.9,10 Km,Off West Coast of Northern Sumatra
08-04-2020 17:40:01 WIB,-3.22,130.45,4.1,12 Km,"71 Km Tenggara Kobisonta, Indonesia"
08-04-2020 10:32:03 WIB,-1.41,119.94,4.5,10 Km,"Sulawesi, Indonesia"
08-04-2020 04:19:33 WIB,-9.59,118.64,3.7,57 Km,38 km BaratLaut KODI-SUMBABARATDAYA-NTT
07-04-2020 23:49:54 WIB,-8.22,120.67,3.9,22 Km,49 km TimurLaut RUTENG-MANGGARAI-NTT
06-04-2020 10:45:54 WIB,-9.21,120.30,3.7,12 Km,50 km TimurLaut WAINGAPU-NTT
06-04-2020 08:56:43 WIB,-9.81,118.89,4.4,33 Km,26 km BaratDaya KODI-SUMBABARATDAYA-NTT
06-04-2020 03:44:20 WIB,0.93,118.68,4.6,30 Km,"158 Km TL Bontang, KALTIM"
06-04-2020 01:37:13 WIB,1.52,126.43,6.1,67 Km,Northern Molucca Sea
05-04-2020 13:16:43 WIB,-8.14,117.48,3.9,282 Km,39 km TimurLaut SUMBAWA-NTB
04-04-2020 15:51:12 WIB,-8.17,116.65,4.2,10 Km,41 km BaratLaut PULAUPANJANG-NTB
04-04-2020 05:14:17 WIB,1.87,128.47,4.3,29 Km,27 km Tenggara Daruba-MALUT
03-04-2020 17:32:45 WIB,-2.89,119.43,4.1,3 Km,"2 Km Timur Laut Kec. Mamasa, Kab."
02-04-2020 09:13:13 WIB,-7.93,125.62,5.5,10 Km,Banda Sea
30-05-2020 20:06:28 WIB,04.06,126.64,5.6,70 Km,"Talaud Islands, Indonesia"
28-05-2020 02:35:54 WIB,-6.24,130.72,4.8,126 Km,Banda Sea
27-05-2020 14:46:54 WIB,05.03,125.45,5.1,168 Km,"Mindanao, Philippines"
24-05-2020 01:47:24 WIB,-11,115.62,4.2,10 Km,248 km Tenggara KUTASELATAN-BALI
23-05-2020 13:08:51 WIB,-8.55,118.33,3.7,117 Km,15 km BaratDaya DOMPU-NTB
22-05-2020 12:47:55 WIB,-9.56,117.77,4.0,11 Km,125 km Tenggara SUMBAWA-NTB
22-05-2020 04:45:23 WIB,-8.81,116.08,3.8,10 Km,15 km BaratDaya LOMBOKBARAT-NTB
20-05-2020 01:16:23 WIB,-8.87,118.91,4.3,102 Km,48 km Tenggara KOTA-BIMA-NTB
19-05-2020 14:32:04 WIB,-8.42,116.96,3.7,10 Km,5 km BaratDaya PULAUSARINGI-NTB
18-05-2020 11:01:19 WIB,4.71,127.68,5.0,43 Km,"Talaud Islands, Indonesia"
18-05-2020 11:01:18 WIB,4.73,127.72,4.7,85 Km,"Talaud Islands, Indonesia"
14-05-2020 13:58:35 WIB,-9.32,119.14,4.6,12 Km,9 km BaratLaut TAMBOLAKA-NTT
13-05-2020 10:36:24 WIB,-7.51,119.97,4.2,415 Km,109 km TimurLaut LABUANBAJO-NTT
12-05-2020 06:21:07 WIB,-10.29,118.70,3.7,10 Km,83 km BaratDaya KODI-SUMBABARATDAYA-NTT
11-05-2020 23:00:19 WIB,-10.17,118.91,3.7,10 Km,64 km BaratDaya KODI-SUMBABARATDAYA-NTT
11-05-2020 22:23:06 WIB,-8.73,118.37,4.3,97 Km,24 km BaratDaya DOMPU-NTB
11-05-2020 08:06:19 WIB,-5.95,129.85,5.7,10 Km,Banda Sea
11-05-2020 01:25:26 WIB,-10.36,119.22,4.4,10 Km,66 km BaratDaya WANOKAKA-NTT
10-05-2020 06:43:04 WIB,-1.22,119.72,4.4,10 Km,"18 km selatan Gimpubia, Kab. Donggala"
10-05-2020 04:16:25 WIB,-7.87,117.69,3.8,20 Km,75 km TimurLaut SUMBAWA-NTB
09-05-2020 18:14:44 WIB,-9.50,125.07,4.3,10 Km,18 km TimurLaut MALAKA-NTT
08-05-2020 21:44:20 WIB,-1.83,120.49,4.0,10 Km,"12 km arah Baratlaut Taipa, Kab. Poso,"
08-05-2020 13:49:53 WIB,1.38,126.43,4.2,23 Km,120 km BaratLaut JAILOLO-MALUT
07-05-2020 03:07:29 WIB,4.99,95.26,4.3,16 Km,47 km BaratDaya JANTHO-ACEH BESAR
06-05-2020 23:05:07 WIB,-3.48,135.49,4.2,35 Km,29 Km Barat Laut NABIRE-PAPUA - Indonesia
06-05-2020 20:53:57 WIB,-6.94,129.95,6.7,132 Km,Banda Sea
06-05-2020 20:53:55 WIB,-7.03,129.88,6.9,97 Km,Banda Sea
05-05-2020 19:25:12 WIB,-1.72,138.99,4.8,23 Km,31 Km Timur Laut SARMI-PAPUA - Indonesia
03-05-2020 20:09:28 WIB,-8.91,118.89,3.8,67 Km,52 km Tenggara KOTA-BIMA-NTB
03-05-2020 08:13:22 WIB,-0.46,127.72,4.2,10 Km,31 km Timurlaut Labuha-MALUT
02-05-2020 03:07:54 WIB,-8.24,116.97,4.0,10 Km,19 km BaratLaut PULAUSARINGI-NTB
01-05-2020 19:34:26 WIB,-0.96,120.67,3.8,7 Km,"27 km timur Sausu, Kab. Parigi Moutong"
01-05-2020 04:23:24 WIB,-2.45,138.76,5.0,54 Km,"Papua, Indonesia"
01-05-2020 04:23:22 WIB,-2.53,138.76,4.8,10 Km,"Irian Jaya, Indonesia"
30-06-2020 18:29:31 WIB,-3.68,128.39,3.9,13 Km,"Seram, Indonesia"
30-06-2020 13:27:11 WIB,-8.64,121.48,4.9,185 Km,19 km TimurLaut MBAY-NAGEKEO-NTT
30-06-2020 00:40:08 WIB,-0.40,100.42,4.5,10 Km,7 km TimurLaut PadangPanjang-Sumbar
29-06-2020 18:06:50 WIB,-9.38,119.24,4.0,59 Km,6 km TimurLaut TAMBOLAKA-NTT
27-06-2020 09:19:30 WIB,-3.35,121.96,4.2,10 Km,28.5 km Barat Laut Wanggudu - SULTRA
25-06-2020 22:22:48 WIB,-8.43,117.15,3.7,10 Km,12 km TimurLaut PERNANG-NTB
24-06-2020 14:16:47 WIB,-9.62,120.10,3.7,19 Km,18 km BaratLaut WAINGAPU-NTT
23-06-2020 14:43:29 WIB,0.09,123.85,6.0,109 Km,"Minahassa Peninsula, Sulawesi"
23-06-2020 07:00:18 WIB,-9.27,119.11,4.4,33 Km,15 km BaratLaut TAMBOLAKA-NTT
21-06-2020 23:30:48 WIB,-8.1,119.79,3.7,16 Km,45 km BaratLaut LABUANBAJO-NTT
19-06-2020 00:21:28 WIB,-8.63,118.33,4.3,125 Km,18 km BaratDaya DOMPU-NTB
18-06-2020 18:08:11 WIB,5.96,95.01,4.0,10 Km,34 km BaratLaut KOTA-SABANG-ACEH
18-06-2020 17:56:59 WIB,5.62,95.28,4.4,16 Km,30 km BaratDaya KOTA-SABANG-ACEH
17-06-2020 18:10:22 WIB,-2.75,122.18,4.8,10 Km,"Teluk Tolo, 8 km Timurlaut Bahodopi Kab."
17-06-2020 07:31:03 WIB,-7.63,119.34,3.9,265 Km,113 km TimurLaut BIMA-NTB
17-06-2020 01:05:47 WIB,-8.21,116.77,4.2,10 Km,29 km BaratLaut PULAUPANJANG-NTB
17-06-2020 00:54:46 WIB,-9.53,116.65,4.3,10 Km,89 km BaratDaya SUMBAWABARAT-NTB
16-06-2020 11:16:02 WIB,-9.91,119.61,4.6,59 Km,29 km Tenggara WANOKAKA-NTT
16-06-2020 06:36:32 WIB,-2.76,122.18,4.9,10 Km,"Sulawesi, Indonesia"
16-06-2020 05:17:15 WIB,-8.93,117.88,4.1,7 Km,70 km Tenggara SUMBAWA-NTB
15-06-2020 11:15:44 WIB,1.43,128.08,5.6,109 Km,"Halmahera, Indonesia"
15-06-2020 09:50:40 WIB,0.21,124.56,4.5,10 Km,61 Km Baratdaya TUTUYAN - BOLTIM- SULUT
15-06-2020 04:45:11 WIB,-8.91,117.88,3.9,10 Km,69 km Tenggara SUMBAWA-NTB
14-06-2020 21:47:33 WIB,-3.25,125.97,4.9,10 Km,51 km Barat Airbuaya-BURU
14-06-2020 20:25:25 WIB,2.67,128.10,5.0,110 Km,"Halmahera, Indonesia"
14-06-2020 11:57:47 WIB,2.35,128.33,4.9,10 Km,33 km TimurLaut DARUBA-MALUT
14-06-2020 10:35:20 WIB,-9.27,124.12,4.9,84 Km,Timor Region
14-06-2020 00:57:56 WIB,-8.87,117.87,3.9,10 Km,65 km Tenggara SUMBAWA-NTB
13-06-2020 23:19:20 WIB,-1.81,137.46,5.1,10 Km,Near North Coast of Papua
13-06-2020 22:45:25 WIB,-2.46,120.72,4.2,7 Km,"8 Km Timur Kec. Tomoni, Kab. Luwu"
13-06-2020 19:15:23 WIB,-8.88,117.82,3.7,10 Km,62 km Tenggara SUMBAWA-NTB
13-06-2020 19:12:22 WIB,-8.94,117.89,4.5,10 Km,72 km Tenggara SUMBAWA-NTB
13-06-2020 18:27:19 WIB,-8.91,117.85,4.2,10 Km,66 km Tenggara SUMBAWA-NTB
13-06-2020 16:15:50 WIB,-9.04,117.90,5.1,10 Km,"Sumbawa Region, Indonesia"
13-06-2020 16:15:49 WIB,-9.01,117.91,5.4,10 Km,"Sumbawa Region, Indonesia"
13-06-2020 15:49:27 WIB,-11.01,117.43,3.7,10 Km,233 km BaratDaya KODI-SUMBABARATDAYA-NTT
13-06-2020 06:45:36 WIB,-1.35,120.10,3.8,7 Km,"darat, 6 km arah timur Tomado, Kab."
11-06-2020 13:57:29 WIB,-1.33,120.47,3.9,10 Km,20 km arah baratdaya Tambarana (Kab. Poso)
10-06-2020 15:35:39 WIB,-8.25,116.62,4.3,10 Km,38 km BaratLaut PULAUPANJANG-NTB
09-06-2020 11:56:13 WIB,-4.14,126.43,5.8,20 Km,Banda Sea
08-06-2020 20:46:31 WIB,-9.34,123.18,4.7,67 Km,102 km Baratdaya LEMBATA-NTT
08-06-2020 09:34:34 WIB,-0.46,124.31,5.1,76 Km,Southern Molucca Sea
08-06-2020 06:52:32 WIB,-11.53,118.30,3.8,10 Km,228 km BaratDaya KODI-SUMBABARATDAYA-NTT
07-06-2020 15:41:19 WIB,-11.47,117.53,4.5,10 Km,263 km BaratDaya KODI-SUMBABARATDAYA-NTT
07-06-2020 14:19:18 WIB,-10.08,118.76,3.8,10 Km,59 km BaratDaya KODI-SUMBABARATDAYA-NTT
07-06-2020 06:50:36 WIB,1.57,96.97,5.2,29 Km,Off West Coast of Northern Sumatra
06-06-2020 20:40:52 WIB,02.05,128.65,4.8,22 Km,39 km TimurLaut DARUBA-MALUT
06-06-2020 09:06:15 WIB,-9.24,121.67,4.1,34 Km,44 km Tenggara ENDE-NTT
05-06-2020 07:08:21 WIB,-8,121.85,3.8,10 Km,79 km BaratLaut MAUMERE-SIKKA-NTT
05-06-2020 06:12:35 WIB,-8.04,121.83,4.2,10 Km,77 km BaratLaut MAUMERE-SIKKA-NTT
04-06-2020 20:03:31 WIB,5.74,95.24,3.9,5 Km,"Di Laut, 19 km BaratDaya Kota Sabang-ACEH"
04-06-2020 15:49:41 WIB,2.83,128.11,7.1,112 Km,"Halmahera,Indonesia"
04-06-2020 15:49:40 WIB,2.93,128.19,6.8,111 Km,"Halmahera, Indonesia"
04-06-2020 07:58:09 WIB,5.93,94.99,3.8,10 Km,"Di Laut, 36 km BaratLaut Kota Sabang"
04-06-2020 05:31:00 WIB,5.50,95.33,4.8,10 Km,5 km Tenggara BANDAACEH-ACEH
03-06-2020 22:54:03 WIB,-7.08,116.87,5.7,653 Km,Bali Sea
03-06-2020 09:25:39 WIB,-1.50,134.22,4.1,10 Km,5 Km TimurLaut RANSIKI-PAPUABARAT - Indonesia
02-06-2020 17:35:43 WIB,-11.57,118.71,3.8,10 Km,212 km BaratDaya WANOKAKA-NTT
01-06-2020 14:15:17 WIB,-9.82,118.07,3.7,11 Km,104 km BaratDaya KODI-SUMBABARATDAYA-NTT
01-06-2020 08:36:39 WIB,-1.72,120.15,4.2,5 Km,9 km Timur Kulawi Selatan
01-06-2020 02:35:54 WIB,-11.28,117.12,4.3,10 Km,279 km BaratDaya KODI-SUMBABARATDAYA-NTT
31-07-2020 23:20:26 WIB,-11.29,117.69,4.1,10 Km,237 km BaratDaya KODI-SUMBABARATDAYA-NTT
30-07-2020 13:52:11 WIB,-8.06,116.79,4.4,274 Km,44 km BaratLaut PULAUPANJANG-NTB
30-07-2020 09:51:20 WIB,-3.42,131.14,5.4,11 Km,"Irian Jaya Region, Indonesia"
29-07-2020 21:05:04 WIB,-8.58,118.35,3.9,109 Km,13 km BaratDaya DOMPU-NTB
29-07-2020 00:21:53 WIB,-4.69,122.95,4.8,10 Km,"15.6 km, BaratLaut Buranga Provinsi Sulawesi Tenggara"
28-07-2020 08:03:35 WIB,-1.79,136.32,4.1,14 Km,17 km Tenggara Kep. Yapen - Papua
27-07-2020 09:01:55 WIB,-7.77,118.98,3.8,10 Km,80 km TimurLaut BIMA-NTB
27-07-2020 05:01:24 WIB,0.60,98.61,4.9,51 Km,"Northern Sumatra, Indonesia"
26-07-2020 18:12:14 WIB,-2.23,120.65,4.0,10 Km,"8 km Utara Kec. Mangkutana, Kab. Luwu"
25-07-2020 18:10:19 WIB,-11.15,118.51,3.9,10 Km,180 km BaratDaya KODI-SUMBABARATDAYA-NTT
23-07-2020 22:03:01 WIB,-2.44,121.23,4.1,3 Km,"4 Km Barat Kec. Nuha, Kab. Luwu"
23-07-2020 19:10:16 WIB,-10.66,116.10,3.9,10 Km,217 km BaratDaya LOMBOKTENGAH-NTB
20-07-2020 13:00:40 WIB,-4.78,134.07,5.2,10 Km,"Irian Jaya Region, Indonesia"
19-07-2020 18:42:24 WIB,-8.41,117.00,3.8,10 Km,1 km BaratLaut PULAUSARINGI-NTB
19-07-2020 18:41:39 WIB,-8.33,117.00,4.0,10 Km,9 km BaratLaut PULAUSARINGI-NTB
17-07-2020 09:50:23 WIB,-7.82,147.70,7.0,87 Km,"Eastern New Guinea Reg., P.N.G."
16-07-2020 18:18:31 WIB,-8.92,118.61,4.5,136 Km,45 km Tenggara DOMPU-NTB
16-07-2020 09:42:54 WIB,1.85,117.39,4.0,10 Km,36 km from Tanjung Redeb
15-07-2020 09:33:13 WIB,-8.65,116.88,4.4,139 Km,11 km TimurLaut SUMBAWABARAT-NTB
15-07-2020 06:33:58 WIB,-7.29,120.43,5.8,599 Km,Flores Sea
14-07-2020 13:32:00 WIB,-11.2,116.19,4.1,10 Km,277 km BaratDaya LOMBOKTENGAH-NTB
13-07-2020 09:08:13 WIB,-6.81,130.61,4.9,108 Km,Banda Sea
13-07-2020 07:58:47 WIB,5.22,94.27,5.4,34 Km,"Northern Sumatra, Indonesia"
13-07-2020 02:50:29 WIB,-8.73,109.88,5.2,10 Km,"Java, Indonesia"
12-07-2020 20:38:08 WIB,-8.57,118.36,3.8,119 Km,12 km BaratDaya DOMPU-NTB
11-07-2020 14:17:01 WIB,0.17,120.8,4.6,102 Km,39 km BaratDaya Lambunu (Kab. Parigi Moutong)
11-07-2020 04:14:23 WIB,-9.6,116.81,3.7,19 Km,94 km BaratDaya SUMBAWABARAT-NTB
11-07-2020 02:48:16 WIB,-11.18,117.55,4.1,10 Km,237 km BaratDaya KODI-SUMBABARATDAYA-NTT
08-07-2020 11:03:44 WIB,1.27,96.97,4.9,14 Km,Off West Coast of Northern Sumatra
08-07-2020 08:05:40 WIB,-8.8,117.76,3.9,10 Km,51 km Tenggara SUMBAWA-NTB
07-07-2020 03:31:58 WIB,-0.59,119.86,4,4 Km,7 km arah timur Toaya Kab.
06-07-2020 18:17:58 WIB,1.38,126.46,4.6,10 Km,121 km BaratLaut Ternate-Malut
06-07-2020 12:15:54 WIB,-9.71,120.80,3.8,23 Km,60 km Tenggara WAINGAPU-NTT
05-07-2020 18:52:57 WIB,-1.11,119.91,3.7,5 Km,8 km Baratdaya Bora Kab. Sigi
05-07-2020 16:39:28 WIB,-11.08,117.00,3.9,65 Km,258 km Tenggara SUMBAWABARAT-NTB
05-07-2020 07:57:09 WIB,-11.02,115.40,3.7,15 Km,247 km Tenggara NUSADUA-BALI
04-07-2020 08:59:10 WIB,5.14,95.97,3.9,1 Km,27 km Tenggara KOTA-PIDIE-ACEH
02-07-2020 20:28:38 WIB,-9.54,117.63,3.8,20 Km,118 km Tenggara SUMBAWA-NTB
02-07-2020 16:23:06 WIB,0.53,125.34,4.6,10 Km,83km Tenggara RATAHAN MITRA SULUT
31-08-2020 15:25:12 WIB,-7.97,122.34,3.9,220 Km,73 km TimurLaut MAUMERE-SIKKA-NTT
30-08-2020 19:57:48 WIB,-8.74,119.27,3.8,103 Km,65 km Tenggara KOTA-BIMA-NTB
28-08-2020 01:01:33 WIB,-9.74,118.99,4.0,10 Km,16 km Tenggara KODI-SUMBABARATDAYA-NTT
24-08-2020 22:35:58 WIB,-9.71,119.04,4.0,10 Km,14 km Tenggara KODI-SUMBABARATDAYA-NTT
24-08-2020 20:13:03 WIB,-8.16,117.54,4.1,226 Km,39 km TimurLaut SUMBAWA-NTB
21-08-2020 18:35:58 WIB,-1.49,120.01,5.0,10 Km,"Sulawesi, Indonesia"
19-08-2020 22:37:08 WIB,-1.87,136.20,4.2,5 Km,14 Km Tenggara KEP.YAPEN-PAPUA - Indonesia
19-08-2020 09:09:03 WIB,-11.63,119.62,5.0,10 Km,"South of Sumba, Indonesia"
16-08-2020 22:50:53 WIB,-9.23,119.10,3.9,55 Km,20 km BaratLaut TAMBOLAKA-NTT
15-08-2020 17:53:21 WIB,4.38,125.72,5.2,115 Km,"Talaud Islands, Indonesia"
15-08-2020 14:12:10 WIB,-9.51,114.01,5.3,10 Km,"South of Bali, Indonesia"
15-08-2020 04:36:36 WIB,-9.77,119.04,3.7,15 Km,20 km Tenggara KODI-SUMBABARATDAYA-NTT
15-08-2020 02:05:18 WIB,-8.3,119.56,3.9,161 Km,42 km BaratLaut LABUANBAJO-NTT
12-08-2020 05:56:55 WIB,-11.19,117.26,4.0,10 Km,261 km BaratDaya KODI-SUMBABARATDAYA-NTT
11-08-2020 12:15:09 WIB,-2.60,120.99,3.8,10 Km,15 km Barat daya Luwu Timur _
10-08-2020 10:06:01 WIB,-9.04,116.89,3.8,73 Km,32 km Tenggara SUMBAWABARAT-NTB
10-08-2020 04:31:14 WIB,-9.73,119.02,4.6,10 Km,15 km Tenggara KODI-SUMBABARATDAYA-NTT
09-08-2020 11:52:52 WIB,-9.89,118.96,4.9,10 Km,"Sumbawa Region, Indonesia"
08-08-2020 23:57:05 WIB,0.9,124.8,4.9,129 Km,16 km Selatan RATAHAN-MITRA-SULUT
08-08-2020 23:32:32 WIB,-9.85,119.00,4.9,10 Km,28 km Tenggara KODI-SUMBABARATDAYA-NTT
08-08-2020 17:45:51 WIB,-9.9,118.97,5.3,10 Km,"Sumbawa Region, Indonesia"
08-08-2020 17:23:32 WIB,-9.94,119.02,5.4,10 Km,"Sumba Region, Indonesia"
08-08-2020 17:17:52 WIB,-9.76,119.08,5.0,10 Km,"Sumba Region, Indonesia"
