Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Name,Item,Kind,Hidden
10/25/2020,ID-AC,Aceh,87,2,0,85,7212,263,4994,1955,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,16.58,1374.43,0.38,50.12,3.65%,69.25%,0.99,0.40,,,,
10/25/2020,ID-BA,Bali,109,0,18,91,11384,110,2189,9085,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,25.85,2700.08,0.00,26.09,0.97%,19.23%,1.43,0.00,,,,
10/25/2020,ID-BT,Banten,226,4,126,96,8772,264,7787,721,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,21.08,818.10,0.37,24.62,3.01%,88.77%,2.22,1.33,,,,
10/25/2020,ID-BE,Bengkulu,26,1,8,17,995,48,768,179,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,13.00,497.61,0.50,24.01,4.82%,77.19%,3.25,1.00,,,,
10/25/2020,ID-JK,DKI Jakarta,771,18,1231,-478,100992,2178,87062,11752,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,71.09,9311.33,1.66,200.81,2.16%,86.21%,0.73,0.90,,,,
10/25/2020,ID-YO,Daerah Istimewa Yogyakarta,44,0,68,-24,3550,88,3038,424,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,12.12,977.69,0.00,24.24,2.48%,85.58%,1.00,1.00,,,,
10/25/2020,IDN,Indonesia,3732,94,4545,-907,389712,13299,313764,62649,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,14.07,1469.58,0.35,50.15,3.41%,80.51%,0.92,0.73,,,,
10/25/2020,ID-JA,Jambi,22,0,54,-32,1140,22,501,617,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.30,326.33,0.00,6.30,1.93%,43.95%,0.85,1.00,,,,
10/25/2020,ID-JB,Jawa Barat,356,11,464,-119,33880,683,23081,10116,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,7.88,750.20,0.24,15.12,2.02%,68.13%,0.81,0.58,,,,
10/25/2020,ID-JT,Jawa Tengah,355,8,367,-20,34884,1997,28789,4098,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,9.76,959.30,0.22,54.92,5.72%,82.53%,1.25,0.40,,,,
10/25/2020,ID-JI,Jawa Timur,246,18,269,-41,50969,4094,46774,101,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.08,1259.15,0.44,101.14,8.03%,91.77%,0.84,1.00,,,,
10/25/2020,ID-KB,Kalimantan Barat,0,0,0,0,1564,10,1288,266,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,288.41,0.00,1.84,0.64%,82.35%,0.00,1.00,,,,
10/25/2020,ID-KS,Kalimantan Selatan,19,3,52,-36,11652,471,10427,754,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,4.72,2896.31,0.75,117.08,4.04%,89.49%,0.41,1.00,,,,
10/25/2020,ID-KT,Kalimantan Tengah,18,0,26,-8,4251,148,3715,388,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,7.00,1653.90,0.00,57.58,3.48%,87.39%,0.90,0.00,,,,
10/25/2020,ID-KI,Kalimantan Timur,175,3,153,19,13118,466,9964,2688,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,49.27,3692.93,0.84,131.19,3.55%,75.96%,0.72,1.50,,,,
10/25/2020,ID-KU,Kalimantan Utara,14,0,8,6,780,8,662,110,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,21.59,1202.95,0.00,12.34,1.03%,84.87%,2.80,1.00,,,,
10/25/2020,ID-BB,Kepulauan Bangka Belitung,4,0,2,2,554,7,505,42,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,2.90,401.52,0.00,5.07,1.26%,91.16%,0.80,1.00,,,,
10/25/2020,ID-KR,Kepulauan Riau,155,1,52,102,3362,88,2465,809,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,80.34,1742.51,0.52,45.61,2.62%,73.32%,1.91,0.17,,,,
10/25/2020,ID-LA,Lampung,50,0,2,48,1601,62,943,596,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,5.50,176.02,0.00,6.82,3.87%,58.90%,1.72,0.00,,,,
10/25/2020,ID-MA,Maluku,21,0,98,-77,3739,45,3026,668,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,11.37,2024.26,0.00,24.36,1.20%,80.93%,0.31,0.00,,,,
10/25/2020,ID-MU,Maluku Utara,0,0,0,0,2188,74,1928,186,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1673.03,0.00,56.58,3.38%,88.12%,0.00,1.00,,,,
10/25/2020,ID-NB,Nusa Tenggara Barat,22,2,16,4,3858,219,3142,497,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.17,732.03,0.38,41.55,5.68%,81.44%,3.67,2.00,,,,
10/25/2020,ID-NT,Nusa Tenggara Timur,3,0,0,3,652,7,445,200,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.55,120.49,0.00,1.29,1.07%,68.25%,0.20,1.00,,,,
10/25/2020,ID-PA,Papua,49,0,0,49,8618,119,4549,3950,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,11.29,1985.56,0.00,27.42,1.38%,52.78%,0.86,1.00,,,,
10/25/2020,ID-PB,Papua Barat,6,0,240,-234,3885,62,3084,739,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,5.26,3405.80,0.00,54.35,1.60%,79.38%,0.29,0.00,,,,
10/25/2020,ID-RI,Riau,288,3,541,-256,13547,302,9683,3562,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,47.41,2230.29,0.49,49.72,2.23%,71.48%,0.76,0.33,,,,
10/25/2020,ID-SR,Sulawesi Barat,9,0,21,-12,987,12,784,191,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,5.77,632.70,0.00,7.69,1.22%,79.43%,1.29,1.00,,,,
10/25/2020,ID-SN,Sulawesi Selatan,46,4,96,-54,17898,450,15612,1836,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,4.88,1898.61,0.42,47.74,2.51%,87.23%,0.63,,,,,
10/25/2020,ID-ST,Sulawesi Tengah,18,0,39,-21,817,33,558,226,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,6.09,276.43,0.00,11.17,4.04%,68.30%,1.50,0.00,,,,
10/25/2020,ID-SG,Sulawesi Tenggara,43,2,72,-31,4663,79,3328,1256,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,16.32,1769.33,0.76,29.98,1.69%,71.37%,0.60,2.00,,,,
10/25/2020,ID-SA,Sulawesi Utara,33,0,33,0,5210,195,4376,639,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,12.49,1972.08,0.00,73.81,3.74%,83.99%,0.75,0.00,,,,
10/25/2020,ID-SB,Sumatera Barat,356,6,173,177,12783,237,7462,5084,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,64.50,2316.08,1.09,42.94,1.85%,58.37%,1.20,,,,,
10/25/2020,ID-SS,Sumatera Selatan,22,0,182,-160,7522,434,5926,1162,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,2.68,915.36,0.00,52.81,5.77%,78.78%,0.34,0.00,,,,
10/25/2020,ID-SU,Sumatera Utara,90,2,75,13,12560,517,10203,1840,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.05,844.38,0.13,34.76,4.12%,81.23%,1.07,,,,,
10/26/2020,ID-AC,Aceh,40,5,0,35,7252,268,4994,1990,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,7.62,1382.06,0.95,51.07,3.70%,68.86%,0.46,2.50,,,,
10/26/2020,ID-BA,Bali,67,0,13,54,11451,110,2202,9139,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,15.89,2715.97,0.00,26.09,0.96%,19.23%,0.61,1.00,,,,
10/26/2020,ID-BT,Banten,120,0,86,34,8892,264,7873,755,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.19,829.29,0.00,24.62,2.97%,88.54%,0.53,0.00,,,,
10/26/2020,ID-BE,Bengkulu,0,0,5,-5,995,48,773,174,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,497.61,0.00,24.01,4.82%,77.69%,0.00,0.00,,,,
10/26/2020,ID-JK,DKI Jakarta,906,13,1185,-292,101898,2191,88247,11460,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,83.53,9394.86,1.20,202.01,2.15%,86.60%,1.18,0.72,,,,
10/26/2020,ID-YO,Daerah Istimewa Yogyakarta,26,0,29,-3,3576,88,3067,421,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,7.16,984.85,0.00,24.24,2.46%,85.77%,0.59,1.00,,,,
10/26/2020,IDN,Indonesia,3222,112,3908,-798,392934,13411,317672,61851,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,12.15,1481.73,0.42,50.57,3.41%,80.85%,0.86,1.19,,,,
10/26/2020,ID-JA,Jambi,9,1,19,-11,1149,23,520,606,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,2.58,328.91,0.29,6.58,2.00%,45.26%,0.41,,,,,
10/26/2020,ID-JB,Jawa Barat,441,14,441,-14,34321,697,23522,10102,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,9.76,759.96,0.31,15.43,2.03%,68.54%,1.24,1.27,,,,
10/26/2020,ID-JT,Jawa Tengah,157,17,297,-157,35041,2014,29086,3941,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,4.32,963.62,0.47,55.38,5.75%,83.01%,0.44,2.13,,,,
10/26/2020,ID-JI,Jawa Timur,288,13,285,-10,51257,4107,47059,91,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.11,1266.26,0.32,101.46,8.01%,91.81%,1.17,0.72,,,,
10/26/2020,ID-KB,Kalimantan Barat,13,2,12,-1,1577,12,1300,265,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,2.40,290.81,0.37,2.21,0.76%,82.44%,,,,,,
10/26/2020,ID-KS,Kalimantan Selatan,2,2,56,-56,11654,473,10483,698,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.50,2896.81,0.50,117.57,4.06%,89.95%,0.11,0.67,,,,
10/26/2020,ID-KT,Kalimantan Tengah,23,3,34,-14,4274,151,3749,374,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,8.95,1662.85,1.17,58.75,3.53%,87.72%,1.28,,,,,
10/26/2020,ID-KI,Kalimantan Timur,106,2,128,-24,13224,468,10092,2664,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,29.84,3722.77,0.56,131.75,3.54%,76.32%,0.61,0.67,,,,
10/26/2020,ID-KU,Kalimantan Utara,2,0,2,0,782,8,664,110,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,3.08,1206.03,0.00,12.34,1.02%,84.91%,0.14,1.00,,,,
10/26/2020,ID-BB,Kepulauan Bangka Belitung,1,0,7,-6,555,7,512,36,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,402.24,0.00,5.07,1.26%,92.25%,0.25,1.00,,,,
10/26/2020,ID-KR,Kepulauan Riau,138,3,67,68,3500,91,2532,877,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,71.52,1814.04,1.55,47.16,2.60%,72.34%,0.89,3.00,,,,
10/26/2020,ID-LA,Lampung,45,3,6,36,1646,65,949,632,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,4.95,180.97,0.33,7.15,3.95%,57.65%,0.90,,,,,
10/26/2020,ID-MA,Maluku,0,0,59,-59,3739,45,3085,609,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,2024.26,0.00,24.36,1.20%,82.51%,0.00,1.00,,,,
10/26/2020,ID-MU,Maluku Utara,4,0,0,4,2192,74,1928,190,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,1676.09,0.00,56.58,3.38%,87.96%,,1.00,,,,
10/26/2020,ID-NB,Nusa Tenggara Barat,26,0,22,4,3884,219,3164,501,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.93,736.97,0.00,41.55,5.64%,81.46%,1.18,0.00,,,,
10/26/2020,ID-NT,Nusa Tenggara Timur,1,0,0,1,653,7,445,201,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.18,120.67,0.00,1.29,1.07%,68.15%,0.33,1.00,,,,
10/26/2020,ID-PA,Papua,167,5,66,96,8785,124,4615,4046,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,38.48,2024.03,1.15,28.57,1.41%,52.53%,3.41,,,,,
10/26/2020,ID-PB,Papua Barat,6,2,18,-14,3891,64,3102,725,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,5.26,3411.06,1.75,56.11,1.64%,79.72%,1.00,,,,,
10/26/2020,ID-RI,Riau,206,4,262,-60,13753,306,9945,3502,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,33.91,2264.20,0.66,50.38,2.22%,72.31%,0.72,1.33,,,,
10/26/2020,ID-SR,Sulawesi Barat,1,0,0,1,988,12,784,192,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,633.34,0.00,7.69,1.21%,79.35%,0.11,1.00,,,,
10/26/2020,ID-SN,Sulawesi Selatan,14,0,80,-66,17912,450,15692,1770,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.49,1900.10,0.00,47.74,2.51%,87.61%,0.30,0.00,,,,
10/26/2020,ID-ST,Sulawesi Tengah,4,0,32,-28,821,33,590,198,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.35,277.78,0.00,11.17,4.02%,71.86%,0.22,1.00,,,,
10/26/2020,ID-SG,Sulawesi Tenggara,10,0,63,-53,4673,79,3391,1203,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,3.79,1773.12,0.00,29.98,1.69%,72.57%,0.23,0.00,,,,
10/26/2020,ID-SA,Sulawesi Utara,22,0,31,-9,5232,195,4407,630,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,8.33,1980.40,0.00,73.81,3.73%,84.23%,0.67,1.00,,,,
10/26/2020,ID-SB,Sumatera Barat,271,4,185,82,13054,241,7647,5166,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,49.10,2365.18,0.72,43.67,1.85%,58.58%,0.76,0.67,,,,
10/26/2020,ID-SS,Sumatera Selatan,16,2,131,-117,7538,436,6057,1045,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.95,917.30,0.24,53.06,5.78%,80.35%,0.73,,,,,
10/26/2020,ID-SU,Sumatera Utara,93,7,85,1,12653,524,10288,1841,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.25,850.63,0.47,35.23,4.14%,81.31%,1.03,3.50,,,,
10/27/2020,ID-AC,Aceh,13,4,0,9,7265,272,4994,1999,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,2.48,1384.53,0.76,51.84,3.74%,68.74%,0.33,0.80,,,,
10/27/2020,ID-BA,Bali,65,2,19,44,11516,112,2221,9183,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,15.42,2731.39,0.47,26.56,0.97%,19.29%,0.97,,,,,
10/27/2020,ID-BT,Banten,124,5,94,25,9016,269,7967,780,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.56,840.86,0.47,25.09,2.98%,88.37%,1.03,,,,,
10/27/2020,ID-BE,Bengkulu,22,0,12,10,1017,48,785,184,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,11.00,508.62,0.00,24.01,4.72%,77.19%,,1.00,,,,
10/27/2020,ID-JK,DKI Jakarta,781,11,1130,-360,102679,2202,89377,11100,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,72.01,9466.87,1.01,203.02,2.14%,87.05%,0.86,0.85,,,,
10/27/2020,ID-YO,Daerah Istimewa Yogyakarta,41,1,32,8,3617,89,3099,429,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,11.29,996.14,0.28,24.51,2.46%,85.68%,1.58,,,,,
10/27/2020,IDN,Indonesia,3520,101,4576,-1157,396454,13512,322248,60694,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,13.27,1495.01,0.38,50.95,3.41%,81.28%,1.09,0.90,,,,
10/27/2020,ID-JA,Jambi,7,1,22,-16,1156,24,542,590,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,2.00,330.91,0.29,6.87,2.08%,46.89%,0.78,1.00,,,,
10/27/2020,ID-JB,Jawa Barat,395,14,556,-175,34716,711,24078,9927,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,8.75,768.71,0.31,15.74,2.05%,69.36%,0.90,1.00,,,,
10/27/2020,ID-JT,Jawa Tengah,314,12,317,-15,35355,2026,29403,3926,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,8.63,972.25,0.33,55.71,5.73%,83.17%,2.00,0.71,,,,
10/27/2020,ID-JI,Jawa Timur,286,11,270,5,51543,4118,47329,96,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.07,1273.33,0.27,101.73,7.99%,91.82%,0.99,0.85,,,,
10/27/2020,ID-KB,Kalimantan Barat,29,0,6,23,1606,12,1306,288,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,5.35,296.16,0.00,2.21,0.75%,81.32%,2.23,0.00,,,,
10/27/2020,ID-KS,Kalimantan Selatan,12,3,32,-23,11666,476,10515,675,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,2.98,2899.79,0.75,118.32,4.08%,90.13%,6.00,1.50,,,,
10/27/2020,ID-KT,Kalimantan Tengah,10,0,32,-22,4284,151,3781,352,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,3.89,1666.74,0.00,58.75,3.52%,88.26%,0.43,0.00,,,,
10/27/2020,ID-KI,Kalimantan Timur,123,4,214,-95,13347,472,10306,2569,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,34.63,3757.40,1.13,132.88,3.54%,77.22%,1.16,2.00,,,,
10/27/2020,ID-KU,Kalimantan Utara,9,0,8,1,791,8,672,111,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,13.88,1219.91,0.00,12.34,1.01%,84.96%,4.50,1.00,,,,
10/27/2020,ID-BB,Kepulauan Bangka Belitung,12,0,13,-1,567,7,525,35,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,8.70,410.94,0.00,5.07,1.23%,92.59%,12.00,1.00,,,,
10/27/2020,ID-KR,Kepulauan Riau,103,0,0,103,3603,91,2532,980,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,53.38,1867.42,0.00,47.16,2.53%,70.27%,0.75,0.00,,,,
10/27/2020,ID-LA,Lampung,40,4,0,36,1686,69,949,668,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,4.40,185.36,0.44,7.59,4.09%,56.29%,0.89,1.33,,,,
10/27/2020,ID-MA,Maluku,33,2,37,-6,3772,47,3122,603,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,17.87,2042.12,1.08,25.45,1.25%,82.77%,,,,,,
10/27/2020,ID-MU,Maluku Utara,1,0,0,1,2193,74,1928,191,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,1676.86,0.00,56.58,3.37%,87.92%,0.25,1.00,,,,
10/27/2020,ID-NB,Nusa Tenggara Barat,29,0,32,-3,3913,219,3196,498,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.50,742.47,0.00,41.55,5.60%,81.68%,1.12,1.00,,,,
